./Clips/Abdul Karim Abdul Qader/Markab Gharami/06 Ma Nisainah.wav,26.9021,-18.0797,5,0,1
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/01 Sir Al Mahaba.wav,-21.4039,15.1944,4,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/02 Bo Oyoun Fatana.wav,37.6888,2.70434,3,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/03 Ash'had Ma Bidalik.wav,1.01805,26.7617,1,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/04 Allah Yani Walhan.wav,-18.4663,26.2598,1,0,0
./Clips/Abdul Karim Abdul Qader/Sir Al Mahaba/05 Taif Al Ahiba.wav,-31.6098,26.6004,1,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/01 Ziwar.wav,43.0345,1.39065,3,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/02 Zain Al Hala.wav,24.3607,-16.6214,3,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/03 Ta'eesh oo Taslim.wav,27.9102,-18.437,3,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/04 Ya Siwaihibi.wav,25.5737,-17.9691,3,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/05 Ya Ahl Al Rikayib.wav,35.7876,-14.8943,3,0,0
./Clips/Abdul Karim Abdul Qader/Ziwar/06 Khaleek Ma'ee Bil Ray.wav,21.1987,-16.2561,3,0,1
./Clips/Abdul Karim Abdul Qader/Ziwar/07 Lail Al Hari.wav,23.7928,-16.756,3,0,1
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/01 Qanoo3.wav,-10.1513,55.3539,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/02 Feek Bka.wav,-14.5018,59.8789,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/03 Ashya'a Teswa.wav,-20.8563,35.9306,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/04 El Khataya El 3sher.wav,-15.2754,50.7235,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/05 Gamra.wav,-7.79445,43.9774,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/06 Ta7yati.wav,-9.45304,54.6101,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/07 Leeh Tetlob.wav,-3.8024199999999997,59.0267,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/08 Ghayoorah.wav,4.15051,51.6621,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/09 Wa7eed.wav,-15.9062,48.9495,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/10 Le Kol Nehaya Bedaya.wav,-3.9883,58.6659,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/11 Ya Galb Beshweesh.wav,-14.0616,52.4645,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/12 Kelly Assaf.wav,-8.18085,25.7879,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/13 Fazzat El Ashwag.wav,-16.6297,46.2331,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/14 As3ab Talab.wav,5.85433,41.8857,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/15 Ahbes El 3abrat.wav,0.430566,57.3521,1,0,0
./Clips/Abdul Majeed Abdullah/El Khataya El 3sher/16 Asab3ak Tefreg.wav,-12.3653,58.8953,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-01 Yehlamoon (Live).wav,-26.2918,47.9139,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-02 Ya Eyonah (Live).wav,-26.1792,50.1015,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-03 Ahbes El Aabraat (Live).wav,-3.58891,33.4644,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-04 Ashyaa Teswaa (Live).wav,-24.0873,49.3695,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-05 Yama Hawelt (Live).wav,-14.5109,33.1247,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-06 Rouhi Tihabak (Live).wav,-26.0899,52.6867,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-07 Leh Tetlob (Live).wav,-25.1842,51.4,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-08 Elhaz Gabak (Live).wav,-28.1022,49.9413,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-09 Qanooa (Live).wav,-12.1343,34.6238,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-10 La Mayekfene (Live).wav,-13.8129,34.7312,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-11 Magnon Sahe (Live).wav,-6.60849,38.144,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-12 Law Yom Ahad (Live).wav,-39.7756,-0.8314729999999999,4,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/1-13 Ehke Behamsak (Live).wav,-25.9877,51.2536,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-01 El Khataya Aashar (Live).wav,-28.448,44.8154,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-02 Al Moot Al Ahmar (Live).wav,-23.2254,49.5164,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-03 Ma Bain Biyeenak (Live).wav,-10.4131,35.1621,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-04 Ya Qalb Beshwesh (Live).wav,-24.6912,46.3945,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-05 Qamat Elsaah (Live).wav,-26.1452,44.637,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-06 Estaqsarak (Live).wav,-12.1606,31.8162,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-07 Asabaak (Live).wav,-22.436999999999998,53.6958,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-08 Ajazbak Elhawa (Live).wav,-29.8498,50.3636,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-09 Ya Tayab Elqalb (Live).wav,-22.2723,44.6706,1,0,0
./Clips/Abdul Majeed Abdullah/Haflet Dubai 2014~ Vol. 1 & 2 (Live)/2-10 Kheles Hananak (Live).wav,-22.919,49.006,1,0,0
