uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res,to_keep
7c0c51fb-b66e-59fb-a363-2abceaefd28b,26e5cb84-b7d3-5b99-b181-7f0525bfdf47,21 يــارب عديها,21 Audio Track,0.0005152101374017277,0.4825396825396825,0,below_st--below_nt--not_psfix,0,-1
610c3ab1-aad4-5518-a9b7-d44fb2f875e2,86a13bce-6f3b-5857-9909-566ebc21ca47,Johar Orchestra 1B_Side A__Corrected,4. Nyonda_Fatma Abdalla_Johar Orchestra 1B_Side A__Corrected,3.0341574159188887,0.2814814814814813,1,above_st--below_nt--psfix,0,-1
7104692b-72a2-5879-86a6-5c09ae7ea13e,64cbfbdf-1430-53a2-955e-7a99b00a5517,4. Mnakereka Nini_Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side A,Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side A,4.010762307558359,0.226923076923077,1,above_st--below_nt--psfix,0,-1
dcdfd57e-0ef7-535b-b88b-3a517cc18056,c357c66d-fdbe-5a1b-840c-303f064727eb,T33AdiComp1Kan85bpm.L,T33AdiComp1Kan85bpm.R,0.0,0.01904761904761909,0,below_st--below_nt--not_psfix,0,-1
29f71cf3-998a-5d16-98a2-a3a5f19b6fb0,6feee24c-5610-5372-9ed3-c416e3dac9bf,3. Track 3_Zuhura Swaleh_Maulidi Musical Party_Side B___Corrected,Zuhura Swaleh_Maulidi Musical Party_Side B___Corrected,4.252270130905514,0.21073124406457733,1,above_st--below_nt--psfix,0,-1
52898a2c-62c5-5972-8cdf-015fa74f7a2f,941d487e-46ff-5dea-8209-d29c12eb9573,13 صــد و زعل,13 Audio Track,0.0007407293457710165,0.4688644688644689,0,below_st--below_nt--not_psfix,0,-1
bc5434c8-0217-5099-a7e0-a94f1f4bbd24,e899d8dc-1186-563e-8e11-481da37c3bad,5. Double Trouble_Cinderella_Mighty King Kong_Side B___Corrected,Cinderella_Mighty King Kong_Side B___Corrected,3.967795621128214,0.24592391304347816,1,above_st--below_nt--psfix,0,-1
770a9f77-cb78-5a87-acc5-0f1b17da4e83,24fcaf68-61e5-57ed-af7b-3422f9f57eeb,Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B,1. Salute_Noorul Oyoon Zanzibar C-90_Noor Ul Oyoon Musical Club_Side B,3.74543282722748,0.2087301587301588,1,above_st--below_nt--psfix,0,-1
88f3c8ab-4a43-5eb4-84d3-9bbc46bb0836,8539b9b2-ae0d-5d18-bfed-3b1a2270d262,14 Audio Track,14 Bahar El Shouk,0.0802403449127539,0.4026610644257703,0,below_st--below_nt--not_psfix,0,-1
9c5095bf-fe5c-5654-ae0b-bcb9ad93f4d0,51cec609-da91-580f-9e99-abfb40ae3e23,4 Audio Track,04 Eid Al Ashak,0.0050873475508107615,0.3462606837606837,0,below_st--below_nt--not_psfix,0,-1
d530bdec-5640-52ac-a508-8b5aaeed6411,5179b6c4-4607-5988-9f09-e6b9bcc40776,Zein Concerts 20_Zein Musical Party_Side A__Corrected,3. Nenda Kanis Alimiye_Zein Concerts 20_Zein Musical Party_Side A__Corrected,3.5087116069982676,0.2581098973849719,1,above_st--below_nt--psfix,0,-1
a6c21053-b24b-5a8c-b563-43a63ab5b27d,b81b205f-dea7-5295-a555-7e15ff891e56,20 Best of E.A's 1950s_The African Sounds_Side B__Corrected,6. Wijana Mnayesoma_20 Best of E.A's 1950s_The African Sounds_Side B__Corrected,3.1195914119976327,0.2397554172924265,1,above_st--below_nt--psfix,0,-1
f90227af-1089-5ead-a7f0-f7d9052b8dc1,f5a9bc03-e20b-56a9-a509-21a948096dc0,4. Mpenzi Fanya Shawuri_Zein Vol. No. 13_Zein Musical Party_Side B,4. Mpenzi Fanya Shawuri_Zein Vol. No. 13_Zein Musical Party_Side B___Corrected,0.4621365964714782,0.030769230769230767,1,above_st--below_nt--psfix,0,-1
f90227af-1089-5ead-a7f0-f7d9052b8dc1,248f7d4c-4d18-5e5e-be56-c8ada48b9a61,4. Mpenzi Fanya Shawuri_Zein Vol. No. 13_Zein Musical Party_Side B,Zein Vol. No. 13_Zein Musical Party_Side B,3.40327139361592,0.268037518037518,1,above_st--below_nt--psfix,0,-1
6a70a9a4-1cd9-5ba6-bbb0-43b701feafac,3ea8170b-9499-5fd8-97da-0182e253bcc8,New Bhalo No. 18_Bhalo & Party_Side B__Corrected,3. Kusota Si Kusangaa_New Bhalo No. 18_Bhalo & Party_Side B__Corrected,3.3442376594261827,0.2610119047619047,1,above_st--below_nt--psfix,0,-1
735792dc-e536-54a3-af11-50bb84bff217,95ec8d63-1ae4-5c0a-9c89-d8b767d28e1b,Kadara 1_Side A,3. Track 3_Kadara 1_Side A,3.4382399815693496,0.2965811965811965,1,above_st--below_nt--psfix,0,-1
9234cf17-914f-515a-813a-89c62a801d61,b67d63c3-b386-599e-a337-4be3c6f92a63,1. Umeumbika_Side B_Corrected,1. Umeumbika_Side B,2.596841502776062,0.06896551724137934,1,above_st--below_nt--psfix,0,-1
0d160fcd-e5eb-54fd-a846-a6ea8301776b,49fade08-8c7c-50e1-8cc0-989b165380b8,4. Mbizi Zako Baharini_Zein Concerts 34_Zein Musical Party_Side B,Zein Concerts 34_Zein Musical Party_Side B,3.2323403437362552,0.27271062271062274,1,above_st--below_nt--psfix,0,-1
46fd0e2f-8f9f-56ee-9f1e-6c4ea957bba7,2cd5108a-3923-5d94-8005-588b5200cdc5,4. Track 4_Side A,4. Track 4_Side A_Corrected,0.7573551605592699,0.07407407407407407,1,above_st--below_nt--psfix,0,-1
1b175560-3127-5754-9149-fddc821b672a,a616e2ad-8f45-535c-a68c-42ce0f176501,01 Edhak,1 Audio Track,0.00021847261143915326,0.3301282051282052,0,below_st--below_nt--not_psfix,0,-1
6942968a-06ab-5274-8767-6dd22e732870,d9b4aca8-1a14-5bbd-abd8-3aec41e2d4ec,16 Awake (Instrumental) [Bonus Track],16 Awake (Instrumental Bonus Track),0.005632131488084875,0.04795366795366796,0,below_st--below_nt--not_psfix,0,-1
217ffbf1-45b8-5671-bb4d-fea68f60618a,63e8f905-5802-5155-93dd-94e88d33c64c,9 Audio Track,09 Rah el-Leyl,0.0016845765320951296,0.5521978021978022,0,below_st--below_nt--not_psfix,0,-1
f744136a-8532-5dd1-b191-b70de8fdb3db,bf4d413c-3352-5c29-be9a-fb714dc28687,Zilizopendwa 1980's Utapenda_John Nzenze Amutabi_Side A__Corrected,4. Harusi_Zilizopendwa 1980's Utapenda_John Nzenze Amutabi_Side A__Corrected,6.109125545491126,0.1776980329611909,1,above_st--below_nt--psfix,0,-1
a93d775c-c116-50eb-bdb0-77ffeaf7c1a9,bea73032-e61b-58fc-9a2f-f3438caf807a,10 _Ya Man DJafa Wama Rahim_,"10 Ya Man DJafa Wama Rahim""""",0.0041091532232560585,0.033333333333333326,0,below_st--below_nt--not_psfix,0,-1
f48cccd1-ae60-51b9-b1ea-ce4090c7dc05,acdb5a37-f13f-5b74-9a67-0ed04ceb09bc,4. Sofia Pt. II_Jacob William Maunda_Jawima Orch Mukaa Super International_Side A,Jacob William Maunda_Jawima Orch Mukaa Super International_Side A,3.547108313710416,0.2222538778094334,1,above_st--below_nt--psfix,0,-1
764681c1-46a7-59f6-88fa-181d76233ea9,23d29860-106e-58b3-9194-1acbefbad52a,Cassette 23_Side A_Corrected,3. Track 3_Cassette 23_Side A_Corrected,2.3333922972052137,0.2428266178266177,1,above_st--below_nt--psfix,0,-1
5873aa94-3e49-5e4d-9d2e-119b8085ee91,e70ece8b-0a5d-540a-9a31-d5663b2887cd,Jaydee Moto_Side A__Corrected,3. Understanding feat. TID_Jaydee Moto_Side A__Corrected,4.0226636072679005,0.3101395730706077,1,above_st--below_nt--psfix,0,-1
5861ad83-7c59-593d-98ad-f8e5b2fd5393,56957503-e33b-5fb4-809e-0b7409f255e5,Kali Za Taarab_Shakila_Side B_Corrected,2. Msishindane na Fupa_Kali Za Taarab_Shakila_Side B_Corrected,4.161372664117061,0.27322856355114433,1,above_st--below_nt--psfix,0,-1
46cad118-a7a9-50e3-83ce-6c3001ed9aaf,f101d43a-3769-5eaf-85ec-970f7ae13485,09 Nafsaha,9 Audio Track,0.0017914136789536354,0.4897435897435898,0,below_st--below_nt--not_psfix,0,-1
66478d2b-6389-5cc2-ab53-678c503c9131,c30e82d9-a9da-52be-857e-c1c953f48f67,East African Melody 2001_Modern Taarab Group_Side B__Corrected,2. Si Adhiriki_East African Melody 2001_Modern Taarab Group_Side B__Corrected,2.874123996525822,0.22084904342968856,1,above_st--below_nt--psfix,0,-1
d84ba5ff-2040-5086-998c-b860da52e767,b9670cbc-1d5b-595d-98a1-861995596bf5,T118MisraComp4Mri160bpm_stereo,T118MisraComp4Mri160bpm.L,0.29107385291271065,0.06266666666666665,0,below_st--below_nt--not_psfix,0,-1
ad8c47f6-584f-507a-8a07-090e328b44b3,b8ddceaa-f579-5ba6-bb62-1578b567b2cb,02 Mugham Dilkesh And Two Folk Dances,2 Audio Track,0.010370817725200416,0.4368329868329868,0,below_st--below_nt--not_psfix,0,-1
f9032a7f-ff4c-5f73-ba89-2139c2b74778,04beabed-5be1-5d64-a566-60de00f21d9a,4. Track 4_Ali Mkali_Side B__Corrected,Ali Mkali_Side B__Corrected,2.049085409747464,0.24463937621832355,1,above_st--below_nt--psfix,0,-1
8770eb6f-cc5a-538c-afd2-c410de5541d6,9208b278-1402-5d0b-8b0d-b640179c598c,04 Track 04,4 Audio Track,0.0350980737288798,0.34411421911421913,0,below_st--below_nt--not_psfix,0,-1
a051baf7-df7d-5e7f-9819-4b11fbd5597f,1bfd59d2-ec8b-5bee-b34f-09a19b9b3fa2,08 Galbi,8 Audio Track,0.0006046024400683274,0.4647435897435898,0,below_st--below_nt--not_psfix,0,-1
4c9a7678-74c9-5f19-a6d1-3d98ec0b8777,c6e0d421-2d8c-5d1c-a5ce-4b51809cd15a,T71AdiComp4Voc105bpm.L,T71AdiComp4Voc105bpm_stereo,0.0,0.07003367003367,0,below_st--below_nt--not_psfix,0,-1
4c9a7678-74c9-5f19-a6d1-3d98ec0b8777,50e739d1-f0f5-562e-95e1-083589602e08,T71AdiComp4Voc105bpm.L,T71AdiComp4Voc105bpm.R,0.0,0.018181818181818188,0,below_st--below_nt--not_psfix,0,-1
cbc78bde-e1e8-5f54-8d89-fc04b8e6dace,b0041827-ac1c-5093-97d2-92b1a4197607,2. Mahenzao Maneno_Side B,4. Natowa Shukrani_Side B,0.1492947872926404,0.3441666666666666,0,below_st--below_nt--not_psfix,0,-1
900ea6c1-e9c1-5e6c-88e1-d6fff1ca3eb1,5c49aebc-a2cc-56f8-a892-f310c07d150d,New Bhalo No. 16_Bhalo & Party_Side A___Corrected,6. Asokumbuka Fadhila_New Bhalo No. 16_Bhalo & Party_Side A___Corrected,3.1567004208913203,0.2563476094663217,1,above_st--below_nt--psfix,0,-1
f096fe9e-37c1-5c09-b765-def6231088a0,2acf9ad2-bbca-5518-9b81-6af41b654937,4. Amasa Njema_Side B,4. Anasa Njema_Side B_Corrected,0.0007143905493142103,0.12049155145929336,0,below_st--below_nt--not_psfix,0,-1
5a6b7505-c2f7-5573-a4e7-27b6165a3c69,c67f56de-c7d4-57ce-a913-2c011e071b20,Cassette 37_Side B,Cassette 37_Side B__Corrected,2.1814705777706407,0.07586206896551727,1,above_st--below_nt--psfix,0,-1
30ed2331-298e-5282-8e34-581bf86278ba,02fb0181-d45f-56a4-94e4-88a2a3df543b,03 Mouachah _Qultu Lamma_,"3 Mouachah Qultu Lamma""""",0.0008862010567358463,0.06777777777777771,0,below_st--below_nt--not_psfix,0,-1
24b8a301-20b2-5839-9a83-d7bf2e4837d3,aefbdc70-01c1-52db-b63e-bb04d29a8aec,06 Chiming Bracelets,05 الزير,0.07659335637152555,0.55,0,below_st--below_nt--not_psfix,0,-1
cbc00d61-4721-5e3f-815b-0878d23065b2,9afc435d-534e-59d7-aa51-485b3ee596b9,2. Track 2_Maulidi Juma 21B_Side A__Corrected,Maulidi Juma 21B_Side A__Corrected,4.354882260610475,0.1942265795206972,1,above_st--below_nt--psfix,0,-1
32766043-197e-5d9e-b5ca-882d912591a4,01d7c1a0-04ad-5be0-b82f-a6207bfc8481,14 Audio Track,14 Marra Fi Ghnina,0.0022404502151025137,0.4656084656084656,0,below_st--below_nt--not_psfix,0,-1
196476be-83c4-50e3-adaf-f21c11705932,2bbd1406-094e-543e-bb97-494187564679,5 Audio Track,05 Wahdi Ana,0.005199835377507599,0.3461538461538461,0,below_st--below_nt--not_psfix,0,-1
f55afadb-8a3f-5f81-92e4-1153d154c954,53d5e433-61af-5bb2-892d-7d8ca3cd5cfa,New Bhalo No. 3_Bhalo & Party_Side B___Corrected,4. Shukuarani Mwana Ni Yako Pokeya_New Bhalo No. 3_Bhalo & Party_Side B___Corrected,4.326607934090225,0.2898678045515394,1,above_st--below_nt--psfix,0,-1
7038a0f5-2963-500d-ad1e-43e8011809dd,c32b2b7e-a4f6-5cd2-93c2-6be35f63a337,Zein Selected Songs #1_Zein Musical Party_Side A__Corrected,6. Ukuu Wa Kamba_Zein Selected Songs #1_Zein Musical Party_Side A__Corrected,2.6763045467786832,0.20732976509069287,1,above_st--below_nt--psfix,0,-1
2891e2fd-8a10-51a5-9ba9-ad9eed1b9e37,65a0a195-798b-51a0-afd8-1d78d89eb9d8,2. Track 2_Cassette 61_Side B__Corrected,2. Track 2_Cassette 61_Side B,0.7105059706844163,0.05500000000000005,1,above_st--below_nt--psfix,0,-1
76c9c232-7e5c-5525-a03a-7085ee3a7b2b,2792386c-424e-533a-8422-fa03cbc172c6,10 Lijismuki Otrun Khateer Al Nawaya,10 Audio Track,0.00027349011732383607,0.4801587301587301,0,below_st--below_nt--not_psfix,0,-1
3ea5cada-c670-52a0-ae02-10acb78e2d3c,ce9a717f-93a6-5236-be8e-8e0a8c0eeb9c,2. Mwacheni Afaidi_Cassette_5_Side A_Corrected,2. Mwacheni Afaidi_Cassette 5_Side A,0.046546449269486784,0.07052449965493446,0,below_st--below_nt--not_psfix,0,-1
cf69cd10-1e08-51d1-b375-67d2dd6e4d04,df001992-ef66-50d3-bf10-70f4b454ee21,09 Madinath Al Hob,9 Audio Track,0.0007785931688250541,0.5128205128205128,0,below_st--below_nt--not_psfix,0,-1
e149ea49-95e5-5cb3-b09a-0d6171d4128b,7860bfe3-9bb5-5702-9aa1-eae9a1216aa2,7 Audio Track,07 العـاصمه,0.001115066744537105,0.5547785547785549,0,below_st--below_nt--not_psfix,0,-1
16aad3ae-41e0-5586-85b1-730abceb51ba,bc625cd6-9692-56a9-bd22-4c3fde58038c,T81MisraComp1Voc160bpm.L,T81MisraComp1Voc160bpm_stereo,0.0,0.06494252873563222,0,below_st--below_nt--not_psfix,0,-1
16aad3ae-41e0-5586-85b1-730abceb51ba,912a5e8b-e4d4-5eff-838a-d7bb9ac4a04e,T81MisraComp1Voc160bpm.L,T81MisraComp1Voc160bpm.R,0.0,0.01666666666666661,0,below_st--below_nt--not_psfix,0,-1
6bffb543-1dba-5e27-9acc-864c82e9aef1,d21de727-b688-5397-a313-937f0df4ce7f,2. Nijwa Part 1_JKT No. 1_Side B,JKT No. 1_Side B,1.9121000094146041,0.5833333333333333,1,above_st--below_nt--psfix,0,-1
6bffb543-1dba-5e27-9acc-864c82e9aef1,1b58b953-187d-5baa-8136-8aab5ac1d1a6,2. Nijwa Part 1_JKT No. 1_Side B,2. Nijwa Part 1_JKT No. 1_Side B___Corrected,2.072978559964033,0.05454545454545445,1,above_st--below_nt--psfix,0,-1
a213caea-c17f-574b-8bf8-8ae5c4b7beb3,2016a5bc-cf75-572a-9744-05db1d6e6f44,T117MisraComp4Mri125bpm_stereo,T117MisraComp4Mri125bpm.L,0.29017755384124105,0.06266666666666665,0,below_st--below_nt--not_psfix,0,-1
0eaf2f44-78a3-56d4-9092-e2b4f70650a6,709c7d56-db67-5599-91bc-80f95a0528bd,3. Mimi Sitaki_SilverStar No. 2_Side B__Corrected,SilverStar No. 2_Side B__Corrected,3.3598001844596586,0.25400160064025623,1,above_st--below_nt--psfix,0,-1
0c9473c1-98f3-5cae-b6f6-cb79a8d2c4de,155fd5a3-cb5a-577c-979e-a3caae77020a,Zein Concerts 34_Zein Musical Party_Side A,3. Lawaridi_Zein Concerts 34_Zein Musical Party_Side A,2.7154446275785977,0.2288359788359789,1,above_st--below_nt--psfix,0,-1
b6048479-f1a0-58d9-86ad-0c52a28340e2,069b7050-1de3-5f5b-b1cc-5c700593b003,3. Mwana Adaino Havumi_Zein Vol. No. 13_Zein Musical Party_Side B___Corrected,Zein Vol. No. 13_Zein Musical Party_Side B___Corrected,1.5135691134743492,0.2600609267275934,1,above_st--below_nt--psfix,0,-1
d5749d21-638e-58c9-8365-5e70b7a84ada,e44a434f-4a7b-5595-97db-782e2db5f8c2,01 Leh Zaalen,1 Audio Track,0.0010150320931324318,0.4615384615384616,0,below_st--below_nt--not_psfix,0,-1
7ecebe49-c2ef-5953-8c01-8e3bdf34dc42,3e00e17d-a8a3-5928-894d-045a30129d10,Moh'd Lali 2_Side B,2. Mahaba Nilo Nayo_Moh'd Lali 2_Side B,4.7510601530187815,0.4685110211426001,1,above_st--below_nt--psfix,0,-1
e3c04944-20e2-5a30-8fd0-df9f501acade,04beabed-5be1-5d64-a566-60de00f21d9a,1. Track 1_Ali Mkali_Side B__Corrected,Ali Mkali_Side B__Corrected,2.180592006929761,0.24463937621832355,1,above_st--below_nt--psfix,0,-1
a23ecf27-ad16-58f3-b7cb-d5545c6f124e,8d7a120b-d005-5e06-bacf-04ed96e0081f,11 يالمهموم,11 Audio Track,0.0017403383084823947,0.5043290043290043,0,below_st--below_nt--not_psfix,0,-1
124a507a-9d61-5ccc-bc40-1f24f5d6e9a9,c31b4d72-b240-53b3-9515-7509767cbbc0,06 Laylieh,6 Audio Track,0.0013389159676996238,0.4897435897435898,0,below_st--below_nt--not_psfix,0,-1
c2855f40-3681-5547-8f3a-449142a56395,9dea416b-99ed-5c0c-a58b-eb783c101b96,06 Aranis & Koullou Ndif,6 Audio Track,0.0006411529094421511,0.4034900284900286,0,below_st--below_nt--not_psfix,0,-1
852026f0-db89-5978-a93d-9879d71563f1,c67ac7cf-81a1-523f-9baf-334801e2182d,Mwanahela & Party_Side B,3. Mbweha_Mwanahela & Party_Side B,3.6629844547551067,0.2577614379084966,1,above_st--below_nt--psfix,0,-1
5acb2378-c1cc-547f-a66b-aee91ec03e6c,8cf16a6e-9631-5b7f-b953-d4a6ce2319f7,6. Track 6_Cassette 58_Side B,6. Track 6_Cassette 58_Side B_Corrected,1.2560161448080025,0.05128205128205132,1,above_st--below_nt--psfix,0,-1
5acb2378-c1cc-547f-a66b-aee91ec03e6c,c369a834-0b07-546c-95b3-938995083586,6. Track 6_Cassette 58_Side B,Cassette 58_Side B,2.6718517815916254,0.2653256704980843,1,above_st--below_nt--psfix,0,-1
93545b93-919c-5782-9ac2-c77dc43fd494,49e0df2f-f34c-50c8-a4a0-389eb28da22b,Vol. 22 Mwanamke Mazingira_Muungano Cultural Troupe_Side B__Corrected,1. Wewe Peke Yako_Vol. 22 Mwanamke Mazingira_Muungano Cultural Troupe_Side B__Corrected,3.5026272568904373,0.2235548892220556,1,above_st--below_nt--psfix,0,-1
d90bffc7-48b8-5dfd-9696-a11fbbe8ddd4,d21de727-b688-5397-a313-937f0df4ce7f,3. Kintozi_JKT No. 1_Side B,JKT No. 1_Side B,0.9201187421017084,0.2920524691358025,1,above_st--below_nt--psfix,0,-1
23964c6b-1e98-5b2f-94e6-69ace4ac9e02,57420300-ead9-5994-a42a-fbe4e035d0d7,3. Sumu (Pendo Lako) Sumu_Sumu Pendo Lako Sumu_Yusuf Mohamed (Tenge)_Side A,2. Sumu (Pendo Lako) Sumu_Sumu Pendo Lako Sumu_Yusuf Mohamed (Tenge)_Side A___Corrected,0.0360297157120618,0.054252873563218514,0,below_st--below_nt--not_psfix,0,-1
e1459437-8f8e-5ac4-b250-68495f141e9b,f0d89c7b-f71f-5680-ab36-5696f7d6e516,03 Koni Imraatan,3 Audio Track,0.025964830463264112,0.3889652014652015,0,below_st--below_nt--not_psfix,0,-1
ad4eec83-c1b5-591f-a4a7-82e73ea92b88,7b3dd024-a7b4-5343-a3d5-0bcd66c24bff,1. Wewe Peke Yako_Vol. 22 Mwanamke Mazingira_Muungano Cultural Troupe_Side B,Vol. 22 Mwanamke Mazingira_Muungano Cultural Troupe_Side B,3.523417897456047,0.2254990925589837,1,above_st--below_nt--psfix,0,-1
9e123386-5a2c-5bd4-a617-75f8fda37ea8,00d8d57c-2295-5ae9-ad5d-c3af701e72d8,Ali Mkali 1_Side A__Corrected,4. Track 4_Ali Mkali 1_Side A__Corrected,0.9015755591087836,0.2353448275862068,1,above_st--below_nt--psfix,0,-1
9e123386-5a2c-5bd4-a617-75f8fda37ea8,014315ed-87a8-547f-8615-28b5d3119692,Ali Mkali 1_Side A__Corrected,3. Track 3_Ali Mkali 1_Side A__Corrected,1.2111815770435066,0.2353448275862068,1,above_st--below_nt--psfix,0,-1
9e123386-5a2c-5bd4-a617-75f8fda37ea8,ef81ba9b-6e4d-50c8-8778-3bbf0b8b2d26,Ali Mkali 1_Side A__Corrected,2. Track 2_Ali Mkali 1_Side A__Corrected,2.1806968613173594,0.2353448275862068,1,above_st--below_nt--psfix,0,-1
24a2b138-6400-57e4-b735-99dadf0a288e,5e63d71f-da44-59ee-9d17-047243b5ffd0,06 Bayn El Byout,6 Audio Track,0.0022348860618647643,0.5009615384615385,0,below_st--below_nt--not_psfix,0,-1
9fb09e69-2c5d-553f-acef-fb3a7616dff4,270c6820-7f97-5cbd-a985-7acf192dd324,Mpende Anae Kupenda,Malika etc B,0.17323679870775208,0.5067251461988305,0,below_st--below_nt--not_psfix,0,-1
8b0d11f8-0538-5b84-b461-57c4ff6244a2,c6aa8c91-bad4-539c-b5b9-f5cbee24939e,2 Audio Track,02 Aseer Ahsan,0.0014009030998936652,0.4255189255189255,0,below_st--below_nt--not_psfix,0,-1
8c7455e0-f03a-5b77-9f31-c6251a2396ec,97b898b1-d645-5e3c-94ab-704fad374ef1,12 Koll Ya Badr El Mounir,2-03 Kolli ya badr el mounir,0.028486099680175188,0.16190476190476188,0,below_st--below_nt--not_psfix,0,-1
9d36dabe-60b6-53f3-9a1b-0a40caac2f1e,f7018fee-686a-5ac6-b7f7-4b1e0ca57bae,8 Audio Track,08 Ya A'kida Al Hajibaynee,0.04768250880038516,0.4839743589743589,0,below_st--below_nt--not_psfix,0,-1
04f0051f-f6e8-5240-8329-6fd1ea3f8a2b,4f9e0d90-3895-562e-a458-1aa2459d70b5,06 Elem Çekme Gönül,14 Tavşanca,0.2746425646727274,0.5378787878787878,0,below_st--below_nt--not_psfix,0,-1
b6192b6a-a383-54c2-a90e-9a94b6de1354,577cfc27-51a1-5b24-ba52-81e341649930,11 Busherine Gulnaze,"07 Gulisdane, Gulisdane",0.15312328746687076,0.3897993311036789,0,below_st--below_nt--not_psfix,0,-1
29362b0d-a727-508d-b3a8-e78037d98053,424945ff-5e7b-59e6-af89-8f218bf56279,T114MisraComp3Kan125bpm.L,T114MisraComp3Kan125bpm_stereo,0.0,0.06266666666666665,0,below_st--below_nt--not_psfix,0,-1
c95df844-7c74-5a3b-ae92-0b2e829fc223,de67d6ae-463c-5b75-88af-fcec3da1a353,12 Bayati Mode,11 Rast Mode,0.28368701150190445,0.1821428571428572,0,below_st--below_nt--not_psfix,0,-1
4032ecf9-0050-5253-98ee-b2193d1276f4,5f5aad5f-35fb-5b9a-b04c-a3606d2fafcd,1. Mzegazega_Cassette_16_Side B,1. Mzegazega_Cassette_16_Side B_Corrected,0.6874837943834586,0.048780487804878085,1,above_st--below_nt--psfix,0,-1
e322eac2-8082-5c61-b7db-00c240fe53e4,d9976a58-b8e0-56e2-bfda-5c0e6bfacab8,Cassette 29_Side B,2. Track 2_Cassette 29_Side B,2.928670654827953,0.2838441890166029,1,above_st--below_nt--psfix,0,-1
e322eac2-8082-5c61-b7db-00c240fe53e4,dd902c14-705e-51e7-aea3-e40e7811b8c2,Cassette 29_Side B,1. Track 1_Cassette 29_Side B,2.9395542712924505,0.2653256704980843,1,above_st--below_nt--psfix,0,-1
19f7b521-e972-5f7a-8880-d2f8a777024d,f56ec0c6-ae47-51b4-a406-bf0deaff81fd,5. Ngia Uteoni_Side A,6. Ngia Uteoni_Side A_Corrected,0.00010776757136406232,0.13415258576548894,0,below_st--below_nt--not_psfix,0,-1
d3bd1351-8c6e-5e7a-a0a3-307d8c79264c,1781c85c-b39b-571e-b4fe-95a84bebe98c,39 Dastgah-e Segah - Masihi,27 Dastgah-e Crgah - Pahlavi,0.2931971324407307,0.19832451499118164,0,below_st--below_nt--not_psfix,0,-1
9535800e-3a76-5a5c-9fed-4118136858a0,40ae27fc-99c3-524b-9a64-2a66e6a36224,T113MisraComp3Voc210bpm_stereo,T113MisraComp3Voc210bpm.L,0.0,0.06266666666666665,0,below_st--below_nt--not_psfix,0,-1
401c6030-b6ad-5678-87e6-ae812a66c5e5,783089da-b5a6-52b4-b627-fa6a56e07ce7,Nntakusubiri,Pete,0.05392787712122303,0.5555555555555556,0,below_st--below_nt--not_psfix,0,-1
bc2ee18b-b380-5e21-8dec-c11028d9d4cd,c2cc3e14-f636-5dc3-bfcc-ed09d8037e42,Zein Vol. 16_Zein Musical Party_Side A,3. Nisaidia Mpenzi_Zein Vol. 16_Zein Musical Party_Side A,2.7082955317193327,0.2646198830409357,1,above_st--below_nt--psfix,0,-1
31af9aa0-981c-56a9-9f1b-0c08f8980cc3,8a5db9ae-2bf2-5f52-bffd-0cdd9dfa1c54,1. Track 1_Ali Mkali 1_Side A__Corrected,1. Track 1_Ali Mkali 1_Side A,0.7407900391239469,0.05500000000000005,1,above_st--below_nt--psfix,0,-1
dc9438ad-d1aa-5f32-bc90-4106cd688567,824d304b-608e-5cd1-b4fc-5b3023517d00,T129AdiComp5Voc70bpm.R,T129AdiComp5Voc70bpm_stereo,0.0,0.07003367003367,0,below_st--below_nt--not_psfix,0,-1
dc9438ad-d1aa-5f32-bc90-4106cd688567,a71944eb-8484-5d55-a405-169e920d41ab,T129AdiComp5Voc70bpm.R,T129AdiComp5Voc70bpm.L,0.0,0.018181818181818188,0,below_st--below_nt--not_psfix,0,-1
146312eb-b74a-51bb-a0fd-18f609c50b58,202d5654-6940-5641-9641-389ddffaa951,2. Track 2_Zanzibar Favourites Vol. 1_Saif Salim with Leo Band_Side B,Zanzibar Favourites Vol. 1_Saif Salim with Leo Band_Side B,3.8353668585454432,0.20831251041146093,1,above_st--below_nt--psfix,0,-1
44f83488-0ab8-566a-9f71-9400e1f9d22f,d950b51a-17b3-52a0-bdfc-d49355dc9f42,3. Track 3_Moh'd Shali Vol. 9_Side A,Moh'd Shali Vol. 9_Side A,2.4932242081170672,0.2551851851851851,1,above_st--below_nt--psfix,0,-1
4162ab6a-6006-53d4-8a56-346d7203a8a8,2a210d30-8bab-5e08-bb31-8f5232a2b68e,1. My Darly_Wana Metro 'B'_Side B__Corrected,Wana Metro 'B'_Side B__Corrected,3.6411435585457848,0.2211174242424242,1,above_st--below_nt--psfix,0,-1
f97a97f5-6b8b-5f4a-91e5-24cea55321e1,9532caa8-f5ab-50d1-992d-e772f91326bd,1. Natamani Utaratiba_Ni Hukumu Ya Mahaba_Bwana Adi_Side B,Ni Hukumu Ya Mahaba_Bwana Adi_Side B,3.7209684398850498,0.28847381864623245,1,above_st--below_nt--psfix,0,-1
