uid_1,uid_2,name1,name2,sound_dist,name_dist,is_psfix,cat,res
58b4f02b-9f48-5666-bd60-a2c882bb3ad9,d68a1bbe-9042-583b-b0a9-892965be725f,5. Icipo Cha Charo Wantih_Mwanzele (Bin Hare)_Unkown Artist_Side A__Corrected,5. Icipo Cha Charo Wantih_Mwanzele (Bin Hare)_Unkown Artist_Side A,0.006659548108031737,0.02857142857142858,1,below_st--below_nt--psfix,1
d492fd2a-ab7e-5ae1-b0da-6521af38b8e5,3f5623bb-6054-5b59-839c-31afa768c44f,Cassette_6_Side A,Cassette_6_Side A,0.06292182351399768,0.0,1,below_st--below_nt--psfix,1
8b3bbff9-68b4-5c86-8d9b-0759c3cd56dc,86ccc7b5-7097-5662-96e7-c86f3f4a2de8,1. Tuko Benet_TOT Taarab Vol - 32_Side A_Corrected,1. Tuko Benet_TOT Taarab Vol - 32_Side A,0.009462080322675122,0.040000000000000036,1,below_st--below_nt--psfix,1
241777e1-f1ec-51d3-aaa6-1fcbaf0d1a64,489ebac2-dbb9-52f3-8563-2c05dd7ae56e,2. Subira Huvuta Kheri_Moh'd Lali 2_Side A__Corrected,2. Subira Huvuta Kheri_Moh'd Lali 2_Side A,0.01801265316354319,0.04150943396226403,1,below_st--below_nt--psfix,1
8d3acedf-2491-5055-913e-0f006483ffbc,d357132c-b4a7-5587-b309-bc24b608e739,5 Rohtelo,05 Rohtelo,0.005909586628194375,0.033333333333333326,1,below_st--below_nt--psfix,1
94a2663d-8f72-5a62-a9ba-bb129fd98aef,5fbafce3-bd27-5a8d-b2e2-9ac34fb796ba,1. Track 1_Kidumbak. Ng'ambo - The Other Side of Zanzibar_Side B,1. Track 1_Kidumbak. Ng'ambo - The Other Side of Zanzibar_Side B_Corrected,0.017756276652416258,0.027027027027026973,1,below_st--below_nt--psfix,1
eb938d31-253f-541b-a4c0-c099e207a2a6,d6548488-4a5a-5bb6-b4c5-7fe69a03273b,3. Wasi Wasi Wenu_Side B_Corrected,3. Wasi Wasi Wenu_Side B,9.155273438921084e-05,0.058823529411764726,1,below_st--below_nt--psfix,1
b968b01a-c1a1-557a-8e5d-2c75c25b2fe6,8a3a404f-c6ca-56a7-8042-193424f05678,3. Mara Huyu Mara Yule_Side A_Corrected,3. Mara Huyu Mara Yule_Side A,0.00012971373090445715,0.05128205128205132,1,below_st--below_nt--psfix,1
c20811c6-f064-5b5a-b038-e5c2d90f74be,924a7644-4821-52de-aa8c-a36e5dc79c5b,8. Sauti Ya Dhahabu_Bei Kali_Jose Chameleon_Side B,8. Sauti Ya Dhahabu_Bei Kali_Jose Chameleon_Side B__Corrected,0.006502339200088725,0.0360655737704918,1,below_st--below_nt--psfix,1
273f435a-ebb4-5263-8cf4-0c01fbf49ad6,34183589-c4c3-52e5-b6d2-6c5e002d1223,3. Pambo_Zein Vol. No. 14_Zein Musical Party_Side A,3. Pambo_Zein Vol. No. 14_Zein Musical Party_Side A___Corrected,0.00038846281793737317,0.03809523809523818,1,below_st--below_nt--psfix,1
